"time","avgResponseTime","level","memory","response","cpu","gpu","responsetime"
1625746549,193.782592126415,1,643.283312792651,193.782592126415,643.283312792651,643.283312792651,643.283312792651
1625746554,855.438102159574,1,140.35021419829,855.438102159574,140.35021419829,140.35021419829,140.35021419829
1625746559,839.707154421535,1,679.981115895431,839.707154421535,679.981115895431,679.981115895431,679.981115895431
1625746565,271.441837314805,1,45.1276566883455,271.441837314805,45.1276566883455,45.1276566883455,45.1276566883455
1625746570,83.4966981213966,1,407.066693783375,83.4966981213966,407.066693783375,407.066693783375,407.066693783375
1625746575,649.65300867249,1,231.249521529055,649.65300867249,231.249521529055,231.249521529055,231.249521529055
1625746580,296.737453026628,1,358.939996263521,296.737453026628,358.939996263521,358.939996263521,358.939996263521
1625746585,437.945062242171,1,144.620743568457,437.945062242171,144.620743568457,144.620743568457,144.620743568457
1625746590,591.51563460222,1,616.590444783076,591.51563460222,616.590444783076,616.590444783076,616.590444783076
1625746595,145.873012268679,1,387.151636602099,145.873012268679,387.151636602099,387.151636602099,387.151636602099
1625746600,472.482068057316,1,177.45915866262,472.482068057316,177.45915866262,177.45915866262,177.45915866262
1625746605,71.6206865883501,1,600.642605227323,71.6206865883501,600.642605227323,600.642605227323,600.642605227323
1625746610,484.996817815216,1,630.940806875713,484.996817815216,630.940806875713,630.940806875713,630.940806875713
1625746615,675.728817428169,1,599.216744224467,675.728817428169,599.216744224467,599.216744224467,599.216744224467
1625746620,378.660155050943,1,683.336269683795,378.660155050943,683.336269683795,683.336269683795,683.336269683795
1625746626,53.217290156093,1,506.836432616914,53.217290156093,506.836432616914,506.836432616914,506.836432616914
1625746630,834.104563835743,1,200.079188653629,834.104563835743,200.079188653629,200.079188653629,200.079188653629
1625746635,590.14735135344,1,148.402095436729,590.14735135344,148.402095436729,148.402095436729,148.402095436729
1625746640,566.856457239271,1,512.942988276685,566.856457239271,512.942988276685,512.942988276685,512.942988276685
1625746645,104.755359720086,1,832.659542379477,104.755359720086,832.659542379477,832.659542379477,832.659542379477
1625746650,157.602612355998,1,866.510475434662,157.602612355998,866.510475434662,866.510475434662,866.510475434662
1625746655,950.813469964657,1,988.770471678747,950.813469964657,988.770471678747,988.770471678747,988.770471678747
1625746660,61.166353763952,1,345.401044464514,61.166353763952,345.401044464514,345.401044464514,345.401044464514
1625746665,976.251504932321,1,240.184638651471,976.251504932321,240.184638651471,240.184638651471,240.184638651471
1625746670,230.389073981454,1,178.670074153229,230.389073981454,178.670074153229,178.670074153229,178.670074153229
1625746675,298.346016600459,1,361.775347587951,298.346016600459,361.775347587951,361.775347587951,361.775347587951
1625746680,735.025296676563,1,410.619003835719,735.025296676563,410.619003835719,410.619003835719,410.619003835719
1625746685,383.610916532393,1,939.572104770128,383.610916532393,939.572104770128,939.572104770128,939.572104770128
1625746690,754.420380872919,1,961.299845105073,754.420380872919,961.299845105073,961.299845105073,961.299845105073
1625746695,352.199461793093,1,285.474899348899,352.199461793093,285.474899348899,285.474899348899,285.474899348899
1625746700,736.501093712712,1,681.713346724435,736.501093712712,681.713346724435,681.713346724435,681.713346724435
1625746706,100.062329309941,1,428.823865705347,100.062329309941,428.823865705347,428.823865705347,428.823865705347
1625746711,220.447371618894,1,197.652762000117,220.447371618894,197.652762000117,197.652762000117,197.652762000117
1625746716,224.841024602403,1,567.508522092075,224.841024602403,567.508522092075,567.508522092075,567.508522092075
1625746721,457.929141036408,1,895.032995475441,457.929141036408,895.032995475441,895.032995475441,895.032995475441
1625746726,721.67392473525,1,796.439131030036,721.67392473525,796.439131030036,796.439131030036,796.439131030036
1625746730,195.213224401129,1,44.1868532476386,195.213224401129,44.1868532476386,44.1868532476386,44.1868532476386
1625746735,491.542524714853,1,901.803119321994,491.542524714853,901.803119321994,901.803119321994,901.803119321994
1625746740,718.622471444634,1,709.951332091851,718.622471444634,709.951332091851,709.951332091851,709.951332091851
1625746745,276.902317309917,1,504.848644354072,276.902317309917,504.848644354072,504.848644354072,504.848644354072
1625746750,957.239210197349,1,120.478951726087,957.239210197349,120.478951726087,120.478951726087,120.478951726087
1625746755,247.16504774831,1,426.35901029825,247.16504774831,426.35901029825,426.35901029825,426.35901029825
1625746760,283.489598943519,1,645.785596705254,283.489598943519,645.785596705254,645.785596705254,645.785596705254
1625746765,30.7914003002849,1,218.012695129952,30.7914003002849,218.012695129952,218.012695129952,218.012695129952
1625746770,874.051376942958,1,495.409418185214,874.051376942958,495.409418185214,495.409418185214,495.409418185214
1625746775,102.603643514711,1,843.098059790946,102.603643514711,843.098059790946,843.098059790946,843.098059790946
1625746780,575.745159877627,1,914.648392636161,575.745159877627,914.648392636161,914.648392636161,914.648392636161
1625746785,546.351294439682,1,288.325695127356,546.351294439682,288.325695127356,288.325695127356,288.325695127356
1625746791,164.677269690261,1,725.239261809602,164.677269690261,725.239261809602,725.239261809602,725.239261809602
1625746796,926.098450160068,1,830.639687893429,926.098450160068,830.639687893429,830.639687893429,830.639687893429
1625746801,458.499724191705,1,906.731813280742,458.499724191705,906.731813280742,906.731813280742,906.731813280742
1625746806,308.812122990765,1,975.977761860874,308.812122990765,975.977761860874,975.977761860874,975.977761860874
1625746811,723.468682318474,1,890.020990142519,723.468682318474,890.020990142519,890.020990142519,890.020990142519
1625746816,18.4075481012588,1,17.002633111982,18.4075481012588,17.002633111982,17.002633111982,17.002633111982
1625746821,257.86657828448,1,878.469288999576,257.86657828448,878.469288999576,878.469288999576,878.469288999576
1625746826,992.861263624584,1,338.182140491226,992.861263624584,338.182140491226,338.182140491226,338.182140491226
1625746831,494.782926859478,1,821.855554742106,494.782926859478,821.855554742106,821.855554742106,821.855554742106
1625746836,325.875943546606,1,221.614208258226,325.875943546606,221.614208258226,221.614208258226,221.614208258226
1625746841,779.325240113855,1,344.21657902537,779.325240113855,344.21657902537,344.21657902537,344.21657902537
1625746846,758.636683043656,1,996.184348042773,758.636683043656,996.184348042773,996.184348042773,996.184348042773
1625746851,482.781688751199,1,621.827296014042,482.781688751199,621.827296014042,621.827296014042,621.827296014042
1625746855,241.724168407211,1,24.6402824317178,241.724168407211,24.6402824317178,24.6402824317178,24.6402824317178
1625746861,929.432393110202,1,778.537574550963,929.432393110202,778.537574550963,778.537574550963,778.537574550963
1625746866,799.1631527686,1,664.727187287657,799.1631527686,664.727187287657,664.727187287657,664.727187287657
1625746871,856.582822882545,1,122.019781065776,856.582822882545,122.019781065776,122.019781065776,122.019781065776
1625746876,523.419150985407,1,976.533290783314,523.419150985407,976.533290783314,976.533290783314,976.533290783314
1625746881,696.573246938733,1,498.876862228012,696.573246938733,498.876862228012,498.876862228012,498.876862228012
1625746886,730.082380306624,1,411.653806926771,730.082380306624,411.653806926771,411.653806926771,411.653806926771
1625746891,768.227687848483,1,164.835160145935,768.227687848483,164.835160145935,164.835160145935,164.835160145935
1625746896,862.778768227135,1,921.827388817929,862.778768227135,921.827388817929,921.827388817929,921.827388817929
1625746901,667.297323310505,1,17.3454628998532,667.297323310505,17.3454628998532,17.3454628998532,17.3454628998532
1625746906,311.941534560409,1,104.588064494274,311.941534560409,104.588064494274,104.588064494274,104.588064494274
1625746911,439.402296094869,1,443.910584059007,439.402296094869,443.910584059007,443.910584059007,443.910584059007
1625746916,685.501117046483,1,978.593408338448,685.501117046483,978.593408338448,978.593408338448,978.593408338448
1625746921,958.884335531397,1,725.542146369201,958.884335531397,725.542146369201,725.542146369201,725.542146369201
1625746926,425.969532991806,1,397.140097021784,425.969532991806,397.140097021784,397.140097021784,397.140097021784
1625746931,792.577745239257,1,179.244823484777,792.577745239257,179.244823484777,179.244823484777,179.244823484777
1625746937,828.097625284846,1,688.598572419724,828.097625284846,688.598572419724,688.598572419724,688.598572419724
1625746942,434.137719363326,1,507.777591857137,434.137719363326,507.777591857137,507.777591857137,507.777591857137
1625746946,186.183795592895,1,908.842047973278,186.183795592895,908.842047973278,908.842047973278,908.842047973278
1625746951,403.212079149405,1,83.7192084944527,403.212079149405,83.7192084944527,83.7192084944527,83.7192084944527
1625746956,842.749506753842,1,733.099058294085,842.749506753842,733.099058294085,733.099058294085,733.099058294085
1625746961,331.004496575338,1,765.764203683479,331.004496575338,765.764203683479,765.764203683479,765.764203683479
1625746966,563.834877764948,1,961.027541051901,563.834877764948,961.027541051901,961.027541051901,961.027541051901
1625746971,831.881176188501,1,919.016963653979,831.881176188501,919.016963653979,919.016963653979,919.016963653979
1625746976,814.39498115861,1,395.326282535996,814.39498115861,395.326282535996,395.326282535996,395.326282535996
1625746981,987.471911993314,1,381.779648915943,987.471911993314,381.779648915943,381.779648915943,381.779648915943
1625746986,924.609714048829,1,345.125319819287,924.609714048829,345.125319819287,345.125319819287,345.125319819287
1625746991,458.684633819474,1,436.015426154717,458.684633819474,436.015426154717,436.015426154717,436.015426154717
1625746996,739.394181622311,1,643.110058540607,739.394181622311,643.110058540607,643.110058540607,643.110058540607
1625747002,171.293113671614,1,347.507486121864,171.293113671614,347.507486121864,347.507486121864,347.507486121864
1625747007,434.679043014842,1,120.346346057452,434.679043014842,120.346346057452,120.346346057452,120.346346057452
1625747011,786.997446395944,1,648.045726551986,786.997446395944,648.045726551986,648.045726551986,648.045726551986
1625747016,711.407986795333,1,303.7158814812,711.407986795333,303.7158814812,303.7158814812,303.7158814812
1625747021,634.444881717547,1,142.203423097952,634.444881717547,142.203423097952,142.203423097952,142.203423097952
1625747026,378.588034779519,1,364.500367315364,378.588034779519,364.500367315364,364.500367315364,364.500367315364
1625747031,809.615889448016,1,194.985356806622,809.615889448016,194.985356806622,194.985356806622,194.985356806622
1625747036,387.665679197882,1,307.854598419671,387.665679197882,307.854598419671,307.854598419671,307.854598419671
1625747041,903.823272950884,1,456.531536509537,903.823272950884,456.531536509537,456.531536509537,456.531536509537
1625747046,50.1536354606293,1,134.686950761771,50.1536354606293,134.686950761771,134.686950761771,134.686950761771
1625747052,437.572197167508,1,21.9688006696923,437.572197167508,21.9688006696923,21.9688006696923,21.9688006696923
1625747057,467.585404494797,1,390.957386159345,467.585404494797,390.957386159345,390.957386159345,390.957386159345
1625747062,992.533178197214,1,527.359270590367,992.533178197214,527.359270590367,527.359270590367,527.359270590367
1625747067,26.9458892704473,1,633.86261695285,26.9458892704473,633.86261695285,633.86261695285,633.86261695285
1625747072,180.369272358961,1,718.571904769725,180.369272358961,718.571904769725,718.571904769725,718.571904769725
1625747077,205.750977243466,1,957.190089509741,205.750977243466,957.190089509741,957.190089509741,957.190089509741
1625747082,670.230521211406,1,173.996394285478,670.230521211406,173.996394285478,173.996394285478,173.996394285478
1625747086,319.59478038086,1,724.794523370683,319.59478038086,724.794523370683,724.794523370683,724.794523370683
1625747091,236.113144198978,1,642.64620979969,236.113144198978,642.64620979969,642.64620979969,642.64620979969
1625747096,302.53678464455,1,35.3153479067301,302.53678464455,35.3153479067301,35.3153479067301,35.3153479067301
1625747101,166.326603250589,1,607.807342951962,166.326603250589,607.807342951962,607.807342951962,607.807342951962
1625747106,99.0778951898581,1,484.668179887649,99.0778951898581,484.668179887649,484.668179887649,484.668179887649
1625747111,900.997680475307,1,387.549384306229,900.997680475307,387.549384306229,387.549384306229,387.549384306229
1625747116,868.212525105827,1,385.392300311174,868.212525105827,385.392300311174,385.392300311174,385.392300311174
1625747122,696.466342431821,1,224.822525279036,696.466342431821,224.822525279036,224.822525279036,224.822525279036
1625747127,448.308916392209,1,451.625041005163,448.308916392209,451.625041005163,451.625041005163,451.625041005163
1625747132,739.822303291273,1,242.338549860944,739.822303291273,242.338549860944,242.338549860944,242.338549860944
1625747137,540.147945141715,1,851.43777374398,540.147945141715,851.43777374398,851.43777374398,851.43777374398
1625747142,0.542787677732415,1,884.918975095365,0.542787677732415,884.918975095365,884.918975095365,884.918975095365
1625747147,858.760239121929,1,578.763411739149,858.760239121929,578.763411739149,578.763411739149,578.763411739149
1625747152,272.70017870087,1,41.5633892440723,272.70017870087,41.5633892440723,41.5633892440723,41.5633892440723
1625747157,247.776856350355,1,997.55451429908,247.776856350355,997.55451429908,997.55451429908,997.55451429908
1625747162,159.612968959534,1,631.336302064213,159.612968959534,631.336302064213,631.336302064213,631.336302064213
1625747167,998.517379587932,1,681.643819448778,998.517379587932,681.643819448778,681.643819448778,681.643819448778
1625747171,27.8410894489244,1,204.616338060949,27.8410894489244,204.616338060949,204.616338060949,204.616338060949
1625747176,566.269345122468,1,913.665755862439,566.269345122468,913.665755862439,913.665755862439,913.665755862439
1625747181,319.430885179586,1,410.739127338572,319.430885179586,410.739127338572,410.739127338572,410.739127338572
1625747186,615.077284985643,1,342.097961938747,615.077284985643,342.097961938747,342.097961938747,342.097961938747
1625747192,686.26927047598,1,824.167398103943,686.26927047598,824.167398103943,824.167398103943,824.167398103943
1625747197,77.3991898825476,1,831.877739281743,77.3991898825476,831.877739281743,831.877739281743,831.877739281743
1625747202,589.915134121817,1,116.732407884454,589.915134121817,116.732407884454,116.732407884454,116.732407884454
1625747207,304.365928141238,1,814.148200081846,304.365928141238,814.148200081846,814.148200081846,814.148200081846
1625747212,701.563870963198,1,379.031550296241,701.563870963198,379.031550296241,379.031550296241,379.031550296241
1625747217,664.883486409255,1,855.624630529088,664.883486409255,855.624630529088,855.624630529088,855.624630529088
1625747222,312.720744489906,1,198.681539503185,312.720744489906,198.681539503185,198.681539503185,198.681539503185
1625747227,276.865587057899,1,467.102201798691,276.865587057899,467.102201798691,467.102201798691,467.102201798691
1625747232,216.185111282156,1,18.886983877515,216.185111282156,18.886983877515,18.886983877515,18.886983877515
1625747237,211.510102674851,1,671.133327553197,211.510102674851,671.133327553197,671.133327553197,671.133327553197
1625747242,93.1855241214956,1,152.884406755571,93.1855241214956,152.884406755571,152.884406755571,152.884406755571
1625747247,182.405332401749,1,696.395255233342,182.405332401749,696.395255233342,696.395255233342,696.395255233342
1625747252,315.677009219212,1,396.582560527899,315.677009219212,396.582560527899,396.582560527899,396.582560527899
1625747257,736.657405305274,1,584.378281080971,736.657405305274,584.378281080971,584.378281080971,584.378281080971
1625747263,478.273671244,1,444.587573308733,478.273671244,444.587573308733,444.587573308733,444.587573308733
1625747268,517.082768145606,1,34.5106096506476,517.082768145606,34.5106096506476,34.5106096506476,34.5106096506476
1625747272,663.013108101897,1,708.343410300278,663.013108101897,708.343410300278,708.343410300278,708.343410300278
1625747277,615.350554657881,1,606.579176338777,615.350554657881,606.579176338777,606.579176338777,606.579176338777
1625747282,928.740064955562,1,797.034681376241,928.740064955562,797.034681376241,797.034681376241,797.034681376241
1625747287,128.949621174458,1,402.315958052162,128.949621174458,402.315958052162,402.315958052162,402.315958052162
1625747292,337.578913674416,1,943.003848605568,337.578913674416,943.003848605568,943.003848605568,943.003848605568
1625747297,153.786753224732,1,597.427577556658,153.786753224732,597.427577556658,597.427577556658,597.427577556658
1625747302,781.591148153263,1,327.679976357502,781.591148153263,327.679976357502,327.679976357502,327.679976357502
1625747307,863.506521804879,1,55.412039477614,863.506521804879,55.412039477614,55.412039477614,55.412039477614
1625747312,266.760786320881,1,338.467163391288,266.760786320881,338.467163391288,338.467163391288,338.467163391288
1625747317,461.301669269619,1,667.61075626353,461.301669269619,667.61075626353,667.61075626353,667.61075626353
1625747322,228.019079512254,1,711.895078311233,228.019079512254,711.895078311233,711.895078311233,711.895078311233
1625747327,445.717863340208,1,800.59705810839,445.717863340208,800.59705810839,800.59705810839,800.59705810839
1625747332,982.837941582114,1,696.911608320232,982.837941582114,696.911608320232,696.911608320232,696.911608320232
1625747337,255.037789558739,1,140.834411173543,255.037789558739,140.834411173543,140.834411173543,140.834411173543
1625747343,942.337736768218,1,410.943192159727,942.337736768218,410.943192159727,410.943192159727,410.943192159727
1625747348,282.170699963215,1,484.308518443811,282.170699963215,484.308518443811,484.308518443811,484.308518443811
1625747353,563.850584145557,1,519.833445972392,563.850584145557,519.833445972392,519.833445972392,519.833445972392
1625747358,961.115170242,1,380.428368310309,961.115170242,380.428368310309,380.428368310309,380.428368310309
1625747362,889.050934872686,1,13.6893056146314,889.050934872686,13.6893056146314,13.6893056146314,13.6893056146314
1625747367,985.165933946078,1,587.911877858178,985.165933946078,587.911877858178,587.911877858178,587.911877858178
1625747372,524.343992282361,1,889.836614708707,524.343992282361,889.836614708707,889.836614708707,889.836614708707
1625747377,234.893062559022,1,696.752338550231,234.893062559022,696.752338550231,696.752338550231,696.752338550231
1625747382,8.03428352989055,1,910.460860897707,8.03428352989055,910.460860897707,910.460860897707,910.460860897707
1625747387,69.9444377467458,1,3.9632985804956,69.9444377467458,3.9632985804956,3.9632985804956,3.9632985804956
1625747392,110.364463473989,1,648.150355302582,110.364463473989,648.150355302582,648.150355302582,648.150355302582
1625747397,812.951213394623,1,369.001601325948,812.951213394623,369.001601325948,369.001601325948,369.001601325948
1625747402,931.914028708055,1,842.668608622722,931.914028708055,842.668608622722,842.668608622722,842.668608622722
1625747407,456.914419596158,1,713.081233929968,456.914419596158,713.081233929968,713.081233929968,713.081233929968
1625747413,922.810275456621,1,695.175519642972,922.810275456621,695.175519642972,695.175519642972,695.175519642972
1625747418,430.707630630545,1,538.645286432243,430.707630630545,538.645286432243,538.645286432243,538.645286432243
1625747423,625.077854557875,1,353.242321643218,625.077854557875,353.242321643218,353.242321643218,353.242321643218
1625747428,122.660464755151,1,132.820009198013,122.660464755151,132.820009198013,132.820009198013,132.820009198013
1625747433,44.2167961272706,1,175.931004130243,44.2167961272706,175.931004130243,175.931004130243,175.931004130243
1625747438,392.129357552791,1,361.612591708016,392.129357552791,361.612591708016,361.612591708016,361.612591708016
1625747443,850.353667743283,1,800.631836139025,850.353667743283,800.631836139025,800.631836139025,800.631836139025
1625747448,486.679089919385,1,367.945810124403,486.679089919385,367.945810124403,367.945810124403,367.945810124403
1625747453,876.281468246976,1,903.091852770919,876.281468246976,903.091852770919,903.091852770919,903.091852770919
1625747457,261.781577463479,1,342.475532985967,261.781577463479,342.475532985967,342.475532985967,342.475532985967
1625747462,667.244663435988,1,393.069006595935,667.244663435988,393.069006595935,393.069006595935,393.069006595935
1625747467,895.199128281067,1,455.773627831435,895.199128281067,455.773627831435,455.773627831435,455.773627831435
1625747472,708.911734754332,1,617.381206819208,708.911734754332,617.381206819208,617.381206819208,617.381206819208
1625747477,64.4993314032462,1,216.258945571848,64.4993314032462,216.258945571848,216.258945571848,216.258945571848
1625747483,744.709992651917,1,649.981087465025,744.709992651917,649.981087465025,649.981087465025,649.981087465025
1625747488,869.10996328503,1,970.731312745509,869.10996328503,970.731312745509,970.731312745509,970.731312745509
1625747493,636.304241447365,1,588.398038402696,636.304241447365,588.398038402696,588.398038402696,588.398038402696
1625747498,324.255487131084,1,92.1420513406317,324.255487131084,92.1420513406317,92.1420513406317,92.1420513406317
1625747503,131.832021563071,1,803.89223258345,131.832021563071,803.89223258345,803.89223258345,803.89223258345
1625747508,619.934136155502,1,29.0749300255978,619.934136155502,29.0749300255978,29.0749300255978,29.0749300255978
1625747513,811.54134105294,1,618.533610871763,811.54134105294,618.533610871763,618.533610871763,618.533610871763
1625747518,251.337571372785,1,828.197947382081,251.337571372785,828.197947382081,828.197947382081,828.197947382081
1625747523,271.313137274714,1,918.844208961269,271.313137274714,918.844208961269,918.844208961269,918.844208961269
1625747528,705.945311586134,1,817.687295571228,705.945311586134,817.687295571228,817.687295571228,817.687295571228
1625747533,188.416973164677,1,728.449429737707,188.416973164677,728.449429737707,728.449429737707,728.449429737707
1625747538,395.734714540346,1,767.450781620525,395.734714540346,767.450781620525,767.450781620525,767.450781620525
1625747543,463.595776495522,1,920.313332544636,463.595776495522,920.313332544636,920.313332544636,920.313332544636
1625747547,599.946418056253,1,260.149292229082,599.946418056253,260.149292229082,260.149292229082,260.149292229082
1625747553,837.68056886101,1,674.659679437681,837.68056886101,674.659679437681,674.659679437681,674.659679437681
1625747558,124.675971276291,1,32.9130271071083,124.675971276291,32.9130271071083,32.9130271071083,32.9130271071083
1625747563,693.50194789007,1,306.79560626386,693.50194789007,306.79560626386,306.79560626386,306.79560626386
1625747568,370.886907932957,1,328.781499170967,370.886907932957,328.781499170967,328.781499170967,328.781499170967
1625747573,644.614309782212,1,978.082110610724,644.614309782212,978.082110610724,978.082110610724,978.082110610724
1625747578,353.549050306701,1,552.897671278065,353.549050306701,552.897671278065,552.897671278065,552.897671278065
1625747583,716.639290200865,1,44.6777290945155,716.639290200865,44.6777290945155,44.6777290945155,44.6777290945155
1625747588,643.412269423024,1,813.111545355838,643.412269423024,813.111545355838,813.111545355838,813.111545355838
1625747593,695.83560572902,1,326.990800013204,695.83560572902,326.990800013204,326.990800013204,326.990800013204
1625747598,61.9689603804122,1,867.783864011522,61.9689603804122,867.783864011522,867.783864011522,867.783864011522
1625747603,569.422472780467,1,35.7063055649076,569.422472780467,35.7063055649076,35.7063055649076,35.7063055649076
1625747608,492.602675812232,1,63.230286404437,492.602675812232,63.230286404437,63.230286404437,63.230286404437
1625747613,945.443161655319,1,58.6251606783614,945.443161655319,58.6251606783614,58.6251606783614,58.6251606783614
1625747618,260.553846407681,1,555.546146827506,260.553846407681,555.546146827506,555.546146827506,555.546146827506
1625747623,214.410608913436,1,590.313915244116,214.410608913436,590.313915244116,590.313915244116,590.313915244116
1625747629,955.572109760997,1,340.757626624139,955.572109760997,340.757626624139,340.757626624139,340.757626624139
1625747634,814.101588571275,1,920.779649247564,814.101588571275,920.779649247564,920.779649247564,920.779649247564
1625747638,239.005238870688,1,805.741419519919,239.005238870688,805.741419519919,805.741419519919,805.741419519919
1625747643,861.762525471361,1,540.254692829038,861.762525471361,540.254692829038,540.254692829038,540.254692829038
1625747648,397.263036103701,1,930.646996457688,397.263036103701,930.646996457688,930.646996457688,930.646996457688
1625747653,219.38623295601,1,468.018903256367,219.38623295601,468.018903256367,468.018903256367,468.018903256367
1625747658,122.378851509535,1,270.279894042776,122.378851509535,270.279894042776,270.279894042776,270.279894042776
1625747664,617.963466729577,1,980.448787911269,617.963466729577,980.448787911269,980.448787911269,980.448787911269
1625747669,54.6859971248358,1,93.8147197809857,54.6859971248358,93.8147197809857,93.8147197809857,93.8147197809857
1625747674,161.686070346921,1,256.733245523155,161.686070346921,256.733245523155,256.733245523155,256.733245523155
1625747679,989.970369324757,1,824.188956892177,989.970369324757,824.188956892177,824.188956892177,824.188956892177
1625747683,504.578464831454,1,142.629184729499,504.578464831454,142.629184729499,142.629184729499,142.629184729499
1625747688,702.017252070753,1,273.589074922102,702.017252070753,273.589074922102,273.589074922102,273.589074922102
1625747693,397.189561337625,1,469.070420324853,397.189561337625,469.070420324853,469.070420324853,469.070420324853
1625747698,70.0311426966201,1,280.712587367496,70.0311426966201,280.712587367496,280.712587367496,280.712587367496
1625747703,562.638871490965,1,572.330440856884,562.638871490965,572.330440856884,572.330440856884,572.330440856884
1625747708,528.382252916602,1,708.230817586155,528.382252916602,708.230817586155,708.230817586155,708.230817586155
1625747713,917.954543941114,1,717.848677665927,917.954543941114,717.848677665927,717.848677665927,717.848677665927
1625747718,813.566411618415,1,422.470526408087,813.566411618415,422.470526408087,422.470526408087,422.470526408087
1625747723,712.370562465997,1,605.953984504499,712.370562465997,605.953984504499,605.953984504499,605.953984504499
1625747728,0.815852649817206,1,747.285511699629,0.815852649817206,747.285511699629,747.285511699629,747.285511699629
1625747733,928.789980571838,1,562.877637845081,928.789980571838,562.877637845081,562.877637845081,562.877637845081
1625747739,971.758290738909,1,934.035423248937,971.758290738909,934.035423248937,934.035423248937,934.035423248937
1625747744,273.32336957887,1,126.089706220453,273.32336957887,126.089706220453,126.089706220453,126.089706220453
1625747749,696.805346240147,1,721.285210399501,696.805346240147,721.285210399501,721.285210399501,721.285210399501
1625747754,761.654005316469,1,703.683142617776,761.654005316469,703.683142617776,703.683142617776,703.683142617776
1625747759,154.095224550246,1,951.168025955515,154.095224550246,951.168025955515,951.168025955515,951.168025955515
1625747764,566.563212350784,1,710.969288275986,566.563212350784,710.969288275986,710.969288275986,710.969288275986
1625747769,833.985545914022,1,172.325511295219,833.985545914022,172.325511295219,172.325511295219,172.325511295219
1625747773,700.498974378512,1,904.452796518341,700.498974378512,904.452796518341,904.452796518341,904.452796518341
1625747778,728.077884857089,1,978.083956582923,728.077884857089,978.083956582923,978.083956582923,978.083956582923
1625747783,818.440075066306,1,587.871782257312,818.440075066306,587.871782257312,587.871782257312,587.871782257312
1625747788,498.969503704175,1,617.300886899766,498.969503704175,617.300886899766,617.300886899766,617.300886899766
1625747793,2.97118248016137,1,454.089019657175,2.97118248016137,454.089019657175,454.089019657175,454.089019657175
1625747798,336.411033015735,1,866.508114554313,336.411033015735,866.508114554313,866.508114554313,866.508114554313
1625747803,664.545943356541,1,250.497147185607,664.545943356541,250.497147185607,250.497147185607,250.497147185607
1625747808,382.962963806111,1,786.090113544268,382.962963806111,786.090113544268,786.090113544268,786.090113544268
1625747814,500.099184777956,1,367.577169924099,500.099184777956,367.577169924099,367.577169924099,367.577169924099
1625747819,753.880038408336,1,398.905474961059,753.880038408336,398.905474961059,398.905474961059,398.905474961059
1625747824,912.829088842093,1,206.76913959387,912.829088842093,206.76913959387,206.76913959387,206.76913959387
1625747829,168.723858640406,1,453.740388031421,168.723858640406,453.740388031421,453.740388031421,453.740388031421
1625747834,31.0813750838984,1,594.445874770171,31.0813750838984,594.445874770171,594.445874770171,594.445874770171
1625747839,283.649144786893,1,773.160319678133,283.649144786893,773.160319678133,773.160319678133,773.160319678133
1625747844,866.4320931084,1,86.2240752185523,866.4320931084,86.2240752185523,86.2240752185523,86.2240752185523
1625747849,581.593061420252,1,568.707443466882,581.593061420252,568.707443466882,568.707443466882,568.707443466882
1625747854,627.509782415798,1,215.917956926643,627.509782415798,215.917956926643,215.917956926643,215.917956926643
1625747859,401.508725780756,1,947.108044828835,401.508725780756,947.108044828835,947.108044828835,947.108044828835
1625747863,429.673087679982,1,255.086872239979,429.673087679982,255.086872239979,255.086872239979,255.086872239979
1625747868,516.73595580632,1,368.466018251392,516.73595580632,368.466018251392,368.466018251392,368.466018251392
1625747873,799.844240629488,1,984.41992159228,799.844240629488,984.41992159228,984.41992159228,984.41992159228
1625747878,896.636587091673,1,368.707340234885,896.636587091673,368.707340234885,368.707340234885,368.707340234885
1625747884,424.690619542442,1,162.332062555441,424.690619542442,162.332062555441,162.332062555441,162.332062555441
1625747889,585.399011116621,1,569.313360450812,585.399011116621,569.313360450812,569.313360450812,569.313360450812
1625747894,498.676731222005,1,587.438442877612,498.676731222005,587.438442877612,587.438442877612,587.438442877612
1625747899,328.728475062026,1,91.2725014988881,328.728475062026,91.2725014988881,91.2725014988881,91.2725014988881
1625747904,31.6247461197697,1,871.471812334535,31.6247461197697,871.471812334535,871.471812334535,871.471812334535
1625747909,884.899343582533,1,518.946052029748,884.899343582533,518.946052029748,518.946052029748,518.946052029748
1625747914,324.302986187294,1,702.282914479816,324.302986187294,702.282914479816,702.282914479816,702.282914479816
1625747919,223.89136078468,1,653.069131937174,223.89136078468,653.069131937174,653.069131937174,653.069131937174
1625747924,31.8079905603472,1,620.508749046836,31.8079905603472,620.508749046836,620.508749046836,620.508749046836
1625747929,790.229273187386,1,408.39840152173,790.229273187386,408.39840152173,408.39840152173,408.39840152173
1625747934,340.34472854899,1,249.133049407638,340.34472854899,249.133049407638,249.133049407638,249.133049407638
1625747939,65.4824828370794,1,386.70886730527,65.4824828370794,386.70886730527,386.70886730527,386.70886730527
1625747944,581.291927595745,1,796.436820732619,581.291927595745,796.436820732619,796.436820732619,796.436820732619
1625747949,89.571943074412,1,254.187951434921,89.571943074412,254.187951434921,254.187951434921,254.187951434921
1625747954,410.642727905593,1,246.821096988727,410.642727905593,246.821096988727,246.821096988727,246.821096988727
1625747959,801.11607485288,1,16.1618141763333,801.11607485288,16.1618141763333,16.1618141763333,16.1618141763333
